"SNo.","Procedure Name","Speciality Classification","Tier","Facility","Ward","Cghs Code No.","Rate (₹)"
"751","Gingivectomy - Per Quadrant","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP006","1020.00"
"752","Flap Surgery- Per Tooth","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP007","383.00"
"753","Flap Surgery- Per Quadrant","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP008","1700.00"
"754","Flap Surgery and Bone Graft per quadrant","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP009","2550.00"
"755","Extraction - Normal Tooth","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP010","340.00"
"756","Complicated Extraction per tooth under LA","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP011","680.00"
"757","Extraction Impacted - Soft tissue/ 3rd Molar/wisdom tooth extraction","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP012","1700.00"
"758","Multiple Extraction and Treatment Procedures for Special Children, Patients with Systemic Diseases, Patient with Special Needs Which Requires Admission and Treatment Under GA","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP013","5100.00"
"759","Extraction - Orthodontic Extraction","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP014","638.00"
"760","Operculectomy- Pericoronal flap excision","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP015","1700.00"
"761","Extraction Impacted - Bony","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP016","4250.00"
"762","Alveoloplasty - Per Tooth","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP017","255.00"
"763","Alveoloplasty - Per Quadrant","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP018","1020.00"
"764","Frenectomy","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP019","2125.00"
"765","Excision of hyperplastic tissue - per arch","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP020","1020.00"
"766","Surgical Augmentation/Alveolectomy per Arch","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP021","2975.00"
"767","Bone replacement graft for ridge preservation - per site","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP022","1700.00"
"768","Minor oral surgery, cyst, granuloma, residual infection, mucocele, epulis under LA","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP023","1700.00"
"769","Application of Desensitizing Medicament","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP024","425.00"
"770","Fluoride Application for Children","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP025","850.00"
"771","Temporary restoration","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP026","128.00"
"772","Glass ionomer Cement Restoration","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP027","510.00"
"773","Composite - Occlusal Pit/Class I","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP028","425.00"
"774","Composite -Class I with buccal extension/Class II Class III/Class IV/Class VI/Diastema Closure/MOD","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP029","850.00"
"775","RCT-Single Rooted tooth","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP030","1700.00"
"776","RCT Multiple root and/ canal tooth","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP031","2550.00"
"777","Re-RCT - Anterior","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP032","2125.00"
"778","Re-RCT - Posterior","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP033","2550.00"
"779","Medication -intracanal medicament (only lesion cases)","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP034","425.00"
"780","Apicectomy-Single tooth","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP035","1700.00"
"781","Apicectomy-Multiple tooth","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP036","2550.00"
"782","Apexification with any bio-compatible material","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP037","1700.00"
"783","Root end resection and Retro grade filling","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP038","2550.00"
"784","Surgical - Apicectomy/ Periapical surgery without bone grafting","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP039","595.00"
"785","Tissue Conditioning, Maxillary/Mandibular","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP040","255.00"
"786","Core build-up/ Post and Core - Custom made /Inlay/onlay","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP041","1275.00"
"787","Crown lengthening - Per Tooth","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP042","425.00"
"788","Crown - PMMA Crown","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP043","850.00"
"789","Crown - All Metal-Nickel Free","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP044","1700.00"
"790","Crown - Metal with Ceramic Facing","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP045","2550.00"
"791","Crown - Recementation","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP046","510.00"
"792","Crown - Removal","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP047","425.00"
"793","Odontoplasty /Enameloplasty","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP048","425.00"
"794","Pulpectomy (Anterior Tooth)","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP049","1700.00"
"795","Pulpectomy (Posterior Tooth)","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP050","2550.00"
"796","Pulpotomy","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP051","850.00"
"797","Veneer - Ceramic paediatric","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP052","2550.00"
"798","Interceptive Orthodontic Treatment of the Primary Dentition/Transition Dentition","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP053","5950.00"
"799","Limited Orthodontic Treatment of the Primary Dentition","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP054","4250.00"
"800","Occlusion Analysis/Adjustment/Occlusal Equilibration","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP055","425.00"
"801","Tooth Splinting -General","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP056","1275.00"
"802","Splinting - Periodontally weak teeth","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP057","1530.00"
"803","Night Guard","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP058","1700.00"
"804","Bridge/ Fixed Partial denture (per missing/ extracted tooth) metal crown","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP059","1700.00"
"805","Bridge/ Fixed Partial denture (per missing/ extracted tooth) metal crown with Ceramic facing","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP060","2550.00"
"806","Removable Partial Denture - Flexible Per Arch","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP061","6375.00"
"807","Removable Partial Denture - Cast Metal Up to 3 Teeth","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP062","3400.00"
"808","Removable Partial Denture - Cast Metal (additional Per tooth)","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP063","255.00"
"809","Removable Partial Denture - Acrylic Up to 3 teeth","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP064","1700.00"
"810","Removable Partial Denture - Tooth Addition (per tooth)","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP065","255.00"
"811","Add Clasp to existing Partial Denture","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP066","425.00"
"812","Add Tooth to existing Partial Denture","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP067","340.00"
"813","Tooth Supported Overdenture Per Arch","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP068","6375.00"
"814","Complete Denture - Per Arch","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP069","8500.00"
"815","Removable orthodontic appliance / Post Orthodontic R O A -per arch","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP070","2125.00"
"816","Fixed orthodontic per arch","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP071","12750.00"
"817","Space Maintainers - Fixed","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP072","3400.00"
"818","Minor Treatment to Control Habits-Removable Appliance Therapy","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP073","2125.00"
"819","Minor Treatment to Control Habits-Fixed Appliance Therapy","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP074","3400.00"
"820","Functional orthodontic appliance","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP075","5100.00"
"821","Feeding appliance for Cleft Palate","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP076","4250.00"
"822","Expansion plate","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP077","5525.00"
"823","Maxillofacial Prosthesis -Sal/auricular/orbital/Nasal/Palatal/facial lost/ Speech Aid","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP078","5950.00"
"824","Obturator Prosthesis - Surgical/Definitive/Modification","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP079","4250.00"
"825","Removal of - Lateral Exostosis/Torus Mandibularis/Torus Palatines/Surgical reduction of Osseous Tuberosity","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP080","2550.00"
"826","Sialolithotomy/Sialodocotomy/ Closure of Salivary Fistula","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP081","1700.00"
"827","Excision of Salivary gland","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP082","12750.00"
"828","Release of fibrous bands & grafting in (OSMF) treatment under GA","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP083","17000.00"
"829","Facial Space Abscess","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP084","4250.00"
"830","Partial Ostectomy / sequestrectomy for removal of non-vital bone","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP085","1700.00"
"831","Alveolus - Closed Reduction stabilization of Teeth","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP086","3400.00"
"832","Alveolus - Open Reduction stabilization of Teeth","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP087","5100.00"
"833","Arch bar fixation","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP088","4250.00"
"834","Oroantral Fistula closure","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP089","4250.00"
"835","Osseous, Oste periosteal, or Cartilage graft of the Mandible or Maxilla - autogenous or non-autogenous bone graft","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP090","2550.00"
"836","Osteoplasty - for Orthognathic deformities/ Mandibular Rami/ Body of Mandible","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP091","25500.00"
"837","Maxilla - Closed Reduction","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP092","5100.00"
"838","Maxilla - Open Reduction","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP093","8500.00"
"839","Mandible - Closed Reduction","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP094","5100.00"
"840","Mandible - Open Reduction","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP095","8500.00"
"841","Cyst of Maxilla/mandible by enucleation/excision/marsupialization upto 4 cms under LA","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP096","4250.00"
"842","Cyst of Maxilla/mandible by enucleation/excision/marsupialization more than 4 cms under LA","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP097","5100.00"
"843","Cyst of Maxilla/mandible by enucleation/excision/marsupialization more than 4 cms under GA and admission","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP098","21250.00"
"844","Temporomandibular(TM) joint ankylosis- under GA/Open /Closed Reduction","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP099","17000.00"
"845","Segmental / Hemi Mandibulectomy with graft","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP100","21250.00"
"846","Segmental /Hemi Mandibulectomy without graft","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP101","17000.00"
"847","Sub-Total mandibulectomy with graft","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP102","29750.00"
"848","Sub-Total mandibulectomy without graft","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP103","25500.00"
"849","Maxillectomy/Mandibulectomy- Total with graft","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP104","29750.00"
"850","Maxillectomy/Mandibulectomy- Total without graft","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP105","25500.00"
"851","Maxillectomy- partial with graft","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP106","21250.00"
"852","Maxillectomy- partial without graft","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP107","17000.00"
"853","Malar and/or Zygomatic arch - Closed Reduction","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP108","5100.00"
"854","Malar and/or Zygomatic arch - Open Reduction","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP109","8500.00"
"855","Distraction osteogenesis of mandible or maxilla under GA","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP110","25500.00"
"856","Facial bones - Complicated Reduction with fixation","Dental Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","DP111","38250.00"
"857","Refraction with auto refraction - Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","OI001","170.00"
"858","Indirect Ophthalmoscopy (Fundoscopy) - Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","OI002","255.00"
"859","Orthoptic check-up- with synoptophore- Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","OI003","170.00"
"860","Lees- charting or Hess- charting- Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","OI004","255.00"
"861","Perimetry (Visual Field Testing) -Goldman- Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","OI005","425.00"
"862","Perimetry /Humphrey Visual Field (HVF ) test- Automated- Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","OI006","680.00"
"863","Fluorescein angiography for fundus or iris- Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","OI007","1700.00"
"864","Indocyanine green angiography - Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","OI008","1700.00"
"865","Ultrasound A- Scan/optical biometry[lenstar, IOL master] - Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","OI009","850.00"
"866","Ultrasound B- Scan - Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","OI010","425.00"
"867","Fundus Photo Test /disc photo for glaucoma- Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","OI011","425.00"
"868","Corneal endothelial cell count with specular microscopy- Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","OI012","510.00"
"869","Corneal topography /pentacam- Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","OI013","1700.00"
"870","Corneal pachymetry (corneal thickness)/ CCT - Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","OI014","451.00"
"871","OCT (Optical Coherence Tomography) /Ocular OCT Angiography - Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","OI015","1785.00"
"872","UBM- Ultrasound bio microscopy- Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","OI016","850.00"
"873","Non Contact tonometry (NCT) - Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","OI017","128.00"
"874","IOP measurement with Schiotz - Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","OI018","85.00"
"875","IOP measurement with applanation tonometry - Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","OI019","170.00"
"876","Diurnal variation of IOP - Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","OI020","1275.00"
"877","90 D lens examination/Three mirror examination for retina - Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","OI021","128.00"
"878","Gonioscopy- Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","OI022","255.00"
"879","EOG- Electrooculogram - Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","OI023","1760.00"
"880","ERG- Electroretinogram- Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","OI024","1530.00"
"881","VEP- visually evoked potential - Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","OI025","1530.00"
"882","X Ray orbit -Bilateral","Ophthalmology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","OI026","298.00"
"883","Dacryocystography - Bilateral","Ophthalmology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","OI027","1700.00"
"884","Orbital Angiographical Studies - Bilateral","Ophthalmology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","OI028","4250.00"
"885","Neostigmine test - Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","OI029","4250.00"
"886","Lipi View One Eye","Ophthalmology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","OI030","765.00"
"887","Lipi View Both Eyes","Ophthalmology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","OI031","1275.00"
"888","Schirmer Test","Ophthalmology Investigation","TIER I","NON NABH","SEMI PRIVATE WARD","OI032","255.00"
"889","Vitreous biopsy per eye","Ophthalmology Biopsy","TIER I","NON NABH","SEMI PRIVATE WARD","OI033","4250.00"
"890","Subconjunctival/sub-tenon-s injections in one eye","Ophthalmology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OP001","425.00"
"891","Subconjunctival/sub-tenon-s injections in both eyes","Ophthalmology Procedure","TIER I","NON NABH","SEMI PRIVATE WARD","OP002","680.00"
