"SNo.","Procedure Name","Speciality Classification","Tier","Facility","Ward","Cghs Code No.","Rate (₹)"
"837","Maxilla - Closed Reduction","Dental Procedure","TIER II","NABH","SEMI PRIVATE WARD","DP092","5400.00"
"838","Maxilla - Open Reduction","Dental Procedure","TIER II","NABH","SEMI PRIVATE WARD","DP093","9000.00"
"839","Mandible - Closed Reduction","Dental Procedure","TIER II","NABH","SEMI PRIVATE WARD","DP094","5400.00"
"840","Mandible - Open Reduction","Dental Procedure","TIER II","NABH","SEMI PRIVATE WARD","DP095","9000.00"
"841","Cyst of Maxilla/mandible by enucleation/excision/marsupialization upto 4 cms under LA","Dental Procedure","TIER II","NABH","SEMI PRIVATE WARD","DP096","4500.00"
"842","Cyst of Maxilla/mandible by enucleation/excision/marsupialization more than 4 cms under LA","Dental Procedure","TIER II","NABH","SEMI PRIVATE WARD","DP097","5400.00"
"843","Cyst of Maxilla/mandible by enucleation/excision/marsupialization more than 4 cms under GA and admission","Dental Procedure","TIER II","NABH","SEMI PRIVATE WARD","DP098","22500.00"
"844","Temporomandibular(TM) joint ankylosis- under GA/Open /Closed Reduction","Dental Procedure","TIER II","NABH","SEMI PRIVATE WARD","DP099","18000.00"
"845","Segmental / Hemi Mandibulectomy with graft","Dental Procedure","TIER II","NABH","SEMI PRIVATE WARD","DP100","22500.00"
"846","Segmental /Hemi Mandibulectomy without graft","Dental Procedure","TIER II","NABH","SEMI PRIVATE WARD","DP101","18000.00"
"847","Sub-Total mandibulectomy with graft","Dental Procedure","TIER II","NABH","SEMI PRIVATE WARD","DP102","31500.00"
"848","Sub-Total mandibulectomy without graft","Dental Procedure","TIER II","NABH","SEMI PRIVATE WARD","DP103","27000.00"
"849","Maxillectomy/Mandibulectomy- Total with graft","Dental Procedure","TIER II","NABH","SEMI PRIVATE WARD","DP104","31500.00"
"850","Maxillectomy/Mandibulectomy- Total without graft","Dental Procedure","TIER II","NABH","SEMI PRIVATE WARD","DP105","27000.00"
"851","Maxillectomy- partial with graft","Dental Procedure","TIER II","NABH","SEMI PRIVATE WARD","DP106","22500.00"
"852","Maxillectomy- partial without graft","Dental Procedure","TIER II","NABH","SEMI PRIVATE WARD","DP107","18000.00"
"853","Malar and/or Zygomatic arch - Closed Reduction","Dental Procedure","TIER II","NABH","SEMI PRIVATE WARD","DP108","5400.00"
"854","Malar and/or Zygomatic arch - Open Reduction","Dental Procedure","TIER II","NABH","SEMI PRIVATE WARD","DP109","9000.00"
"855","Distraction osteogenesis of mandible or maxilla under GA","Dental Procedure","TIER II","NABH","SEMI PRIVATE WARD","DP110","27000.00"
"856","Facial bones - Complicated Reduction with fixation","Dental Procedure","TIER II","NABH","SEMI PRIVATE WARD","DP111","40500.00"
"857","Refraction with auto refraction - Both Eyes","Ophthalmology Investigation","TIER II","NABH","SEMI PRIVATE WARD","OI001","180.00"
"858","Indirect Ophthalmoscopy (Fundoscopy) - Both Eyes","Ophthalmology Investigation","TIER II","NABH","SEMI PRIVATE WARD","OI002","270.00"
"859","Orthoptic check-up- with synoptophore- Both Eyes","Ophthalmology Investigation","TIER II","NABH","SEMI PRIVATE WARD","OI003","180.00"
"860","Lees- charting or Hess- charting- Both Eyes","Ophthalmology Investigation","TIER II","NABH","SEMI PRIVATE WARD","OI004","270.00"
"861","Perimetry (Visual Field Testing) -Goldman- Both Eyes","Ophthalmology Investigation","TIER II","NABH","SEMI PRIVATE WARD","OI005","450.00"
"862","Perimetry /Humphrey Visual Field (HVF ) test- Automated- Both Eyes","Ophthalmology Investigation","TIER II","NABH","SEMI PRIVATE WARD","OI006","720.00"
"863","Fluorescein angiography for fundus or iris- Both Eyes","Ophthalmology Investigation","TIER II","NABH","SEMI PRIVATE WARD","OI007","1800.00"
"864","Indocyanine green angiography - Both Eyes","Ophthalmology Investigation","TIER II","NABH","SEMI PRIVATE WARD","OI008","1800.00"
"865","Ultrasound A- Scan/optical biometry[lenstar, IOL master] - Both Eyes","Ophthalmology Investigation","TIER II","NABH","SEMI PRIVATE WARD","OI009","900.00"
"866","Ultrasound B- Scan - Both Eyes","Ophthalmology Investigation","TIER II","NABH","SEMI PRIVATE WARD","OI010","450.00"
"867","Fundus Photo Test /disc photo for glaucoma- Both Eyes","Ophthalmology Investigation","TIER II","NABH","SEMI PRIVATE WARD","OI011","450.00"
"868","Corneal endothelial cell count with specular microscopy- Both Eyes","Ophthalmology Investigation","TIER II","NABH","SEMI PRIVATE WARD","OI012","540.00"
"869","Corneal topography /pentacam- Both Eyes","Ophthalmology Investigation","TIER II","NABH","SEMI PRIVATE WARD","OI013","1800.00"
"870","Corneal pachymetry (corneal thickness)/ CCT - Both Eyes","Ophthalmology Investigation","TIER II","NABH","SEMI PRIVATE WARD","OI014","477.00"
"871","OCT (Optical Coherence Tomography) /Ocular OCT Angiography - Both Eyes","Ophthalmology Investigation","TIER II","NABH","SEMI PRIVATE WARD","OI015","1890.00"
"872","UBM- Ultrasound bio microscopy- Both Eyes","Ophthalmology Investigation","TIER II","NABH","SEMI PRIVATE WARD","OI016","900.00"
"873","Non Contact tonometry (NCT) - Both Eyes","Ophthalmology Investigation","TIER II","NABH","SEMI PRIVATE WARD","OI017","135.00"
"874","IOP measurement with Schiotz - Both Eyes","Ophthalmology Investigation","TIER II","NABH","SEMI PRIVATE WARD","OI018","90.00"
"875","IOP measurement with applanation tonometry - Both Eyes","Ophthalmology Investigation","TIER II","NABH","SEMI PRIVATE WARD","OI019","180.00"
"876","Diurnal variation of IOP - Both Eyes","Ophthalmology Investigation","TIER II","NABH","SEMI PRIVATE WARD","OI020","1350.00"
"877","90 D lens examination/Three mirror examination for retina - Both Eyes","Ophthalmology Investigation","TIER II","NABH","SEMI PRIVATE WARD","OI021","135.00"
"878","Gonioscopy- Both Eyes","Ophthalmology Investigation","TIER II","NABH","SEMI PRIVATE WARD","OI022","270.00"
"879","EOG- Electrooculogram - Both Eyes","Ophthalmology Investigation","TIER II","NABH","SEMI PRIVATE WARD","OI023","1863.00"
"880","ERG- Electroretinogram- Both Eyes","Ophthalmology Investigation","TIER II","NABH","SEMI PRIVATE WARD","OI024","1620.00"
"881","VEP- visually evoked potential - Both Eyes","Ophthalmology Investigation","TIER II","NABH","SEMI PRIVATE WARD","OI025","1620.00"
"882","X Ray orbit -Bilateral","Ophthalmology Investigation","TIER II","NABH","SEMI PRIVATE WARD","OI026","315.00"
"883","Dacryocystography - Bilateral","Ophthalmology Investigation","TIER II","NABH","SEMI PRIVATE WARD","OI027","1800.00"
"884","Orbital Angiographical Studies - Bilateral","Ophthalmology Investigation","TIER II","NABH","SEMI PRIVATE WARD","OI028","4500.00"
"885","Neostigmine test - Both Eyes","Ophthalmology Investigation","TIER II","NABH","SEMI PRIVATE WARD","OI029","4500.00"
"886","Lipi View One Eye","Ophthalmology Investigation","TIER II","NABH","SEMI PRIVATE WARD","OI030","810.00"
"887","Lipi View Both Eyes","Ophthalmology Investigation","TIER II","NABH","SEMI PRIVATE WARD","OI031","1350.00"
"888","Schirmer Test","Ophthalmology Investigation","TIER II","NABH","SEMI PRIVATE WARD","OI032","270.00"
"889","Vitreous biopsy per eye","Ophthalmology Biopsy","TIER II","NABH","SEMI PRIVATE WARD","OI033","4500.00"
"890","Subconjunctival/sub-tenon-s injections in one eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP001","450.00"
"891","Subconjunctival/sub-tenon-s injections in both eyes","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP002","720.00"
"892","Pterygium surgery with auto conjunctival graft per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP003","12060.00"
"893","Conjunctival Peritomy per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP004","1350.00"
"894","Conjunctival wound repair or exploration following blunt trauma per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP005","7650.00"
"895","Removal of corneal foreign body","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP006","360.00"
"896","Cauterization of ulcer/subconjunctival injection in one eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP007","450.00"
"897","Cauterization of ulcer/subconjunctival injection in both eyes","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP008","720.00"
"898","Corneal grafting-Penetrating keratoplasty per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP009","18000.00"
"899","Bandage contact lenses for corneal perforation/PED per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP010","1800.00"
"900","Scleral grafting or conjunctival flap for corneal perforation per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP011","7650.00"
"901","Keratoconus correction with therapeutic contact lenses - Both Eyes","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP012","7650.00"
"902","Ultraviolet (UV) radiation for cross-linking for keratoconus /C3R/KXL - Both Eyes","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP013","18000.00"
"903","EDTA for band shaped keratopathy - Both Eyes","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP014","2700.00"
"904","Arcuate keratotomy for astigmatism /Limbal Relaxing Incision - Both Eyes","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP015","6120.00"
"905","Re-suturing (Primary suturing) of corneal wound per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP016","4500.00"
"906","Penetrating keratoplasty with glaucoma surgery per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP017","31500.00"
"907","Penetrating keratoplasty with vitrectomy per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP018","31500.00"
"908","Penetrating keratoplasty with IOL implantation per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP019","31500.00"
"909","DALK- Deep anterior lamellar keratoplasty per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP020","38700.00"
"910","Keratoprosthesis stage I and II per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP021","38700.00"
"911","DSAEK Descemet-s stripping automated endothelial keratoplasty/DMEK-Descemet membrane endothelial keratoplasty per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP022","38700.00"
"912","ALTK- Automated lamellar therapeutic keratoplasty per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP023","38700.00"
"913","Bleb repair with conjunctival autograft per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP024","13500.00"
"914","Bleb compression sutures per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP025","6300.00"
"915","Bleb needling with MMC/5-FU per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP026","7200.00"
"916","Probing and Syringing of lacrimal sac- in one eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP027","900.00"
"917","Probing and Syringing of lacrimal sac- in both eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP028","1350.00"
"918","Dacryocystorhinostomy-Plain","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP029","12060.00"
"919","Dacryocystorhinostomy-Plain with intubation and/or with lacrimal implants excluding the cost of implant per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP030","18000.00"
"920","Dacryocystorhinostomy-conjunctival with implant excluding the cost of implant per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP031","18000.00"
"921","Canaliculoplasty per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP032","4761.00"
"922","Dacryocystectomy per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP033","8280.00"
"923","Punctal plugs for dry eyes - Both Eyes","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP034","405.00"
"924","Chalazion incision and curettage in one eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP035","1800.00"
"925","Chalazion incision and curettage in both eyes","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP036","2700.00"
"926","Ptosis surgery with Fasanella-Servat procedure /Ptosis surgery with LPS resection one lid Ptosis surgery with Sling surgery one lid","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP037","18000.00"
"927","Ectropion surgery- one lid","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP038","7650.00"
"928","Ectropion surgery- both lids","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP039","12060.00"
"929","Epicanthus correction - Both Eyes","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP040","7650.00"
"930","Cantholysis and canthotomy- Both Eyes","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP041","3150.00"
"931","Entropion surgery- one lid","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP042","7650.00"
"932","Entropion surgery- both lids","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP043","12060.00"
"933","Tarsorrhaphy- Both Eyes","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP044","2700.00"
"934","Suturing of lid lacerations- Both Eyes","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP045","4500.00"
"935","Lid retraction repair per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP046","7650.00"
"936","Concretions removal- Both Eyes","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP047","450.00"
"937","Bucket handle procedure for lid tumours per eye (for non-malignant conditions)","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP048","12060.00"
"938","Eyelid reconstruction with flap one eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP049","18000.00"
"939","Eyelid reconstruction with flap both eyes","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP050","22500.00"
"940","Cheek rotation flap for lid tumours per eye (for non-malignant conditions)","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP051","18000.00"
"941","Orbitotomy per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP052","24750.00"
"942","Enucleation per eye(for non-malignant conditions)","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP053","12060.00"
"943","Enucleation with orbital implants and artificial (Cost of implants included) per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP054","18000.00"
"944","Evisceration per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP055","12060.00"
"945","Evisceration with orbital implants and artificial (Cost of implants included) prosthesis per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP056","18000.00"
"946","Telecanthus correction- Both Eyes","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP057","12060.00"
"947","Orbital decompression /with incision or excision biopsy per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP058","31500.00"
"948","Exenteration per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP059","18000.00"
"949","Exenteration with skin grafting per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP060","31500.00"
"950","Fracture orbital repair per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP061","31500.00"
"951","Retinal laser procedures -green laser for PRP,retinal tears, ROP,endolaser per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP062","3150.00"
"952","Retinal detachment surgery (RDS) per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP063","24750.00"
"953","Retinal detachment surgery (RDS) with scleral buckling per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP064","31500.00"
"954","Buckle removal per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP065","7650.00"
"955","Silicone oil removal per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP066","8280.00"
"956","Anterior retinal cryopexy per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP067","4500.00"
"957","Squint correction for one eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP068","12060.00"
"958","Squint correction for both eyes","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP069","18000.00"
"959","Trabeculectomy per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP070","18000.00"
"960","Trabeculotomy /kahook dual blade goniotomy excluding blade cost per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP071","18000.00"
"961","Trabeculectomy with Trabeculotomy- Both Eyes","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP072","31500.00"
"962","Microincisional trabeculectomy(MIT) per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP073","22500.00"
"963","Surgical posterior capsulotomy one eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP074","9000.00"
"964","Goniotomy per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP075","4500.00"
"965","Glaucoma surgery with Glaucoma valves (Cost of Valve extra) per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP076","18000.00"
"966","Cost of the Glaucoma valve/Glaucoma Ahmed valve per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP077","15000.00"
"967","AC wash per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP078","4500.00"
"968","Endocyclophotocoagulation per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP079","16200.00"
"969","Cyclocryotherapy /Trans scleral cyclophotocoagulation TSCPC per eye","Ophthalmology Procedure","TIER II","NABH","SEMI PRIVATE WARD","OP080","4500.00"
