"SNo.","Procedure Name","Speciality Classification","Tier","Facility","Ward","Cghs Code No.","Rate (₹)"
"2212","Submandibular gland excision (TMH - Head & Neck) (G2S10)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH038","16531.00"
"2213","Tongue wide excision per oral (TMH - Head & Neck) (G2S11)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH039","16531.00"
"2214","Tonsillectomy (TMH - Head & Neck) (G2S12)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH040","16531.00"
"2215","Wide Excision - Lip Lesion (TMH - Head & Neck) (G2S13)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH041","16531.00"
"2216","Oral cavity excision-Small lesion -Laser (TMH - Head & Neck) (G2S14)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH042","16531.00"
"2217","Colostomy Closure (TMH - G.I. Surgery) (G2S15)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH043","16531.00"
"2218","Gastrostomy (TMH - G.I. Surgery) (G2S16)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH044","16531.00"
"2219","Gastrotomy (TMH - G.I. Surgery) (G2S17)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH045","16531.00"
"2220","Ileostomy (TMH - G.I. Surgery) (G2S18)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH046","16531.00"
"2221","Closure Of Ileostomy (TMH - G.I. Surgery) (G2S19)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH047","16531.00"
"2222","Internal Stenting (TMH - G.I. Surgery) (G2S20)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH048","16531.00"
"2223","Exploratory Laparotomy (TMH - G.I. Surgery) (G2S21)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH049","16531.00"
"2224","Laparoscopy Diagnostic (TMH - G.I. Surgery) (G2S22)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH050","16531.00"
"2225","Amputation Of Fingers/Toes (TMH - Bone & Soft Tissue) (G2S23)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH051","16531.00"
"2226","Biopsy Open (TMH - Bone & Soft Tissue) (G2S24)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH052","16531.00"
"2227","Bronchoscopy +Esophagoscopy (Diagnostic) (TMH - Thoracic & Paediatric) (G2S25)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH053","16531.00"
"2228","Bronchoscopy - Therapeutic (TMH - Thoracic & Paediatric) (G2S26)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH054","16531.00"
"2229","Esophagoscopy - Therapeutic (TMH - Thoracic & Paediatric) (G2S27)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH055","16531.00"
"2230","Exploratory Laparotomy/Thoracotomy (Inoperable) (TMH - Thoracic & Paediatric) (G2S28)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH056","16531.00"
"2231","Hickman Catheterisation (TMH - Thoracic & Paediatric) (G2S29)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH057","16531.00"
"2232","Nonresectable Esophageal Ca. Exploration (TMH - Thoracic & Paediatric) (G2S30)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH058","16531.00"
"2233","Pleurodesis Talc (TMH - Thoracic & Paediatric) (G2S31)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH059","16531.00"
"2234","Secondary Suturing (Thoracic) (TMH - Thoracic & Paediatric) (G2S32)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH060","16531.00"
"2235","Thoracoscopic Pleurodesis (TMH - Thoracic & Paediatric) (G2S33)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH061","16531.00"
"2236","Thoracoscopy-Diagnostic (TMH - Thoracic & Paediatric) (G2S34)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH062","16531.00"
"2237","Thoracotomy-Inoperable (TMH - Thoracic & Paediatric) (G2S35)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH063","16531.00"
"2238","Chest Wall Sinus Exploration (TMH - Thoracic & Paediatric) (G2S36)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH064","16531.00"
"2239","Peneumonectomy Partial/Total (TMH - Thoracic & Paediatric) (G2S37)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH065","16531.00"
"2240","Conisation (TMH - Genitourinary / Gynaecology) (G2S38)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH066","16531.00"
"2241","Inoperable Laparotomy (TMH - Genitourinary / Gynaecology) (G2S39)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH067","16531.00"
"2242","Diagnostic Hysteroscopy (TMH - Genitourinary / Gynaecology) (G2S40)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH068","16531.00"
"2243","Bilateral Orchidectomy (TMH - Genitourinary / Gynaecology) (G2S41)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH069","16531.00"
"2244","Cystoscopy (TMH - Genitourinary / Gynaecology) (G2S42)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH070","16531.00"
"2245","Inguinal Node Biopsy (TMH - Genitourinary / Gynaecology) (G2S43)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH071","16531.00"
"2246","Meatoplasty (TMH - Genitourinary / Gynaecology) (G2S44)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH072","16531.00"
"2247","Prostate Biopsy (TMH - Genitourinary / Gynaecology) (G2S45)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH073","16531.00"
"2248","Urethral Dilatation (TMH - Genitourinary / Gynaecology) (G2S46)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH074","16531.00"
"2249","Reconstruction with Skin/Mucosal Graft (TMH - Plastic & Reconstructive) (G2S47)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH075","16531.00"
"2250","Microdochectomy (TMH - Breast) (G2S48)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH076","16531.00"
"2251","S/C Fossa Gland Dissection (TMH - Breast) (G2S49)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH077","16531.00"
"2252","Breast Lumpectomy Alone (TMH - Breast) (G2S50)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH078","16531.00"
"2253","Buccal/Mucosa wide excision Cheek Flap (TMH - Head & Neck) (G3S1)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH079","26450.00"
"2254","Central Compartment Clearance (TMH - Head & Neck) (G3S2)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH080","26450.00"
"2255","Ethmoidectomy (TMH - Head & Neck) (G3S3)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH081","26450.00"
"2256","Excision of parapharyngeal mass (TMH - Head & Neck) (G3S4)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH082","26450.00"
"2257","Excision STS Neck / Mass Neck (TMH - Head & Neck) (G3S5)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH083","26450.00"
"2258","Jaw Tumour Excision (TMH - Head & Neck) (G3S6)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH084","26450.00"
"2259","Laser Subglottic Tracheal Stenosis (TMH - Head & Neck) (G3S8)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH085","26450.00"
"2260","Laser Fulguration - Respiratory Papilloma (TMH - Head & Neck) (G3S9)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH086","26450.00"
"2261","Neck Dissection-Functional/Modified/Supra omohyoid (TMH - Head & Neck) (G3S10)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH087","26450.00"
"2262","Orbital mass excision (TMH - Head & Neck) (G3S11)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH088","26450.00"
"2263","Parathyroid excision (TMH - Head & Neck) (G3S12)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH089","26450.00"
"2264","Pharyngectomy-Partial (TMH - Head & Neck) (G3S13)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH090","26450.00"
"2265","Premaxillectomy (TMH - Head & Neck) (G3S14)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH091","26450.00"
"2266","Scalp tumor+skull bone excision (TMH - Head & Neck) (G3S15)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH092","26450.00"
"2267","Thyroid-Hemi/Subtotal/Total Thyroidectomy (TMH - Head & Neck) (G3S16)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH093","26450.00"
"2268","Tongue wide excision per oral with neck dissection (TMH - Head & Neck) (G3S17)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH094","26450.00"
"2269","Tracheal wall partial resection (TMH - Head & Neck) (G3S18)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH095","26450.00"
"2270","Wide excision floor of the mouth/Neck (TMH - Head & Neck) (G3S19)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH096","26450.00"
"2271","Wide excision -Lip and Neck (TMH - Head & Neck) (G3S20)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH097","26450.00"
"2272","Laser exciston-Supraglottic (TMH - Head & Neck) (G3S21)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH098","26450.00"
"2273","Buccal/Mucosa wide excision - Peroral (TMH - Head & Neck) (G3S22)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH099","26450.00"
"2274","Enucleation of the Eye (TMH - Head & Neck) (G3S23)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH100","26450.00"
"2275","Eye lid (upper/lower) Excision with reconstruction (TMH - Head & Neck) (G3S24)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH101","26450.00"
"2276","Floor of the Mouth - Wide excision (TMH - Head & Neck) (G3S25)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH102","26450.00"
"2277","Laser Aretynoidectomy (TMH - Head & Neck) (G3S26)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH103","26450.00"
"2278","Hemiglossectomy - Peroral (TMH - Head & Neck) (G3S27)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH104","26450.00"
"2279","Micro laryngoscopy Chord stripping (Laser)/Laser excision Chordectomy (TMH - Head & Neck) (G3S28)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH105","26450.00"
"2280","Oral cavity excision-Large lesion Laser (TMH - Head & Neck) (G3S29)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH106","26450.00"
"2281","Abdominal Mass Excision (TMH - G.I. Surgery) (G3S30)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH107","26450.00"
"2282","Cholecystectomy (TMH - G.I. Surgery) (G3S31)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH108","26450.00"
"2283","Cholecysto-Jejunostomy (TMH - G.I. Surgery) (G3S32)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH109","26450.00"
"2284","Choledocho-Duodenostomy (TMH - G.I. Surgery) (G3S33)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH110","26450.00"
"2285","Colectomy Revision (TMH - G.I. Surgery) (G3S34)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH111","26450.00"
"2286","Colon (Resection Anastomosis) (TMH - G.I. Surgery) (G3S35)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH112","26450.00"
"2287","Colon (Left Hemicolectomy/Right Hemicolectomy/Sigmoid Colectomy/Transverse-Colectomy) (TMH - G.I. Surgery) (G3S36)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH113","26450.00"
"2288","Colonic By-Pass (Multiple/Single) (TMH - G.I. Surgery) (G3S37)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH114","26450.00"
"2289","Colostomy With Closure (TMH - G.I. Surgery) (G3S38)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH115","26450.00"
"2290","Duodenotomy (TMH - G.I. Surgery) (G3S39)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH116","26450.00"
"2291","Gastric Wedge Resection (TMH - G.I. Surgery) (G3S40)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH117","26450.00"
"2292","Gastro-Jejunostomy (TMH - G.I. Surgery) (G3S41)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH118","26450.00"
"2293","Hepatic Excision (TMH - G.I. Surgery) (G3S42)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH119","26450.00"
"2294","Hepatic Port Placement/Port Removal (TMH - G.I. Surgery) (G3S43)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH120","26450.00"
"2295","Laparoscopy Therapeutic/ Exploratory (TMH - G.I. Surgery) (G3S44)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH121","26450.00"
"2296","Laparotomy For Staging (TMH - G.I. Surgery) (G3S45)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH122","26450.00"
"2297","Pancreas Triple Bypass (TMH - G.I. Surgery) (G3S46)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH123","26450.00"
"2298","Rectum Local Excision (TMH - G.I. Surgery) (G3S47)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH124","26450.00"
"2299","Small Bowel By-Pass (Multiple)/(Single) (TMH - G.I. Surgery) (G3S48)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH125","26450.00"
"2300","Small Bowel Resection Anastomosis (TMH - G.I. Surgery) (G3S49)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH126","26450.00"
"2301","Splenectomy (TMH - G.I. Surgery) (G3S50)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH127","26450.00"
"2302","Amputation Above Elbow/Below Elbow (TMH - Bone & Soft Tissue) (G3S51)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH128","26450.00"
"2303","Amputation Above Knee/Below Knee (TMH - Bone & Soft Tissue) (G3S52)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH129","26450.00"
"2304","Clavicle Excision (TMH - Bone & Soft Tissue) (G3S53)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH130","26450.00"
"2305","Extracorporeal Irradiation (TMH - Bone & Soft Tissue) (G3S54)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH131","26450.00"
"2306","Fibula Lower End Reconstruction (TMH - Bone & Soft Tissue) (G3S55)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH132","26450.00"
"2307","Fibulectomy (TMH - Bone & Soft Tissue) (G3S56)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH133","26450.00"
"2308","Groin + Iliac Node Dissection (TMH - Bone & Soft Tissue) (G3S57)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH134","26450.00"
"2309","Groin Node Dissection (TMH - Bone & Soft Tissue) (G3S58)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH135","26450.00"
"2310","Knee Arthrodesis (TMH - Bone & Soft Tissue) (G3S59)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH136","26450.00"
"2311","Muscle Group Excision (TMH - Bone & Soft Tissue) (G3S60)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH137","26450.00"
"2312","Open Biopsy of Vertebra (TMH - Bone & Soft Tissue) (G3S61)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH138","26450.00"
"2313","Radius Lower End Excision (TMH - Bone & Soft Tissue) (G3S62)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH139","26450.00"
"2314","Ray Amputation (TMH - Bone & Soft Tissue) (G3S63)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH140","26450.00"
"2315","Scapulectomy Partial/Total (TMH - Bone & Soft Tissue) (G3S64)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH141","26450.00"
"2316","Shoulder Disarticulation (TMH - Bone & Soft Tissue) (G3S65)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH142","26450.00"
"2317","Soft Tissue Wide Excision (TMH - Bone & Soft Tissue) (G3S66)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH143","26450.00"
"2318","Soft Tissue Wide Excision + Implant (TMH - Bone & Soft Tissue) (G3S67)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH144","26450.00"
"2319","Soft Tissue Wide Excision + SSG (TMH - Bone & Soft Tissue) (G3S68)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH145","26450.00"
"2320","Ulna Lower End Excision (TMH - Bone & Soft Tissue) (G3S69)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH146","26450.00"
"2321","External Fixation (TMH - Bone & Soft Tissue) (G3S70)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH147","26450.00"
"2322","Talar/Calcaneal Resection (TMH - Bone & Soft Tissue) (G3S71)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH148","26450.00"
"2323","Percutaneous Vertebral Biopsy (TMH - Bone & Soft Tissue) (G3S72)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH149","26450.00"
"2324","Bone Grafting (TMH - Bone & Soft Tissue) (G3S73)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH150","26450.00"
"2325","Popliteal Clearance of Nodes (TMH - Bone & Soft Tissue) (G3S74)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH151","26450.00"
"2326","Amputation (Paediatric) (TMH - Thoracic & Paediatric) (G3S75)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH152","26450.00"
"2327","Anterior Mediastinotomy (TMH - Thoracic & Paediatric) (G3S76)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH153","26450.00"
"2328","Bronchial Stent Placement (TMH - Thoracic & Paediatric) (G3S77)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH154","26450.00"
"2329","Bulla Stapling (TMH - Thoracic & Paediatric) (G3S78)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH155","26450.00"
"2330","Cervical Esophagostomy (TMH - Thoracic & Paediatric) (G3S79)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH156","26450.00"
"2331","Chest Wall Excision Without Reconstruction (TMH - Thoracic & Paediatric) (G3S80)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH157","26450.00"
"2332","Esophagoscopic Stent (TMH - Thoracic & Paediatric) (G3S81)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH158","26450.00"
"2333","Excision/Pericardiac Window Open (TMH - Thoracic & Paediatric) (G3S82)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH159","26450.00"
"2334","Gastric By-Pass (TMH - Thoracic & Paediatric) (G3S83)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH160","26450.00"
"2335","Lung Wedge Resection (TMH - Thoracic & Paediatric) (G3S84)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH161","26450.00"
"2336","Mediastinal Lymph Node Dissection (TMH - Thoracic & Paediatric) (G3S85)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH162","26450.00"
"2337","Mediastinoscopy (TMH - Thoracic & Paediatric) (G3S86)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH163","26450.00"
"2338","Metastatectomy (Single Lung) (TMH - Thoracic & Paediatric) (G3S87)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH164","26450.00"
"2339","Palliative Bowel Bypass (TMH - Thoracic & Paediatric) (G3S88)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH165","26450.00"
"2340","Pericardiectomy (TMH - Thoracic & Paediatric) (G3S89)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH166","26450.00"
"2341","Retinoblastoma Excision (Paediatric) (TMH - Thoracic & Paediatric) (G3S90)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH167","26450.00"
"2342","Retroperitoneal Lymph Node Biopsy (Exploration) (TMH - Thoracic & Paediatric) (G3S91)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH168","26450.00"
"2343","STS Excision (Paediatric) (TMH - Thoracic & Paediatric) (G3S92)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH169","26450.00"
"2344","Thoracoscopy-Therapeutic (TMH - Thoracic & Paediatric) (G3S93)","Cancer Surgery","TIER I","SUPERSPECIALITY","PRIVATE WARD","TMH170","26450.00"
