"SNo.","Procedure Name","Speciality Classification","Tier","Facility","Ward","Cghs Code No.","Rate (₹)"
"1537","Interventional Ultrasonography- Chorionic villus sampling (CVS)","Obstetrics And Gynaecology Procedure","TIER III","NABH","PRIVATE WARD","OG056","4000.00"
"1538","Amniocentesis","Obstetrics And Gynaecology Procedure","TIER III","NABH","PRIVATE WARD","OG057","10720.00"
"1539","Thermal balloon ablation.","Obstetrics And Gynaecology Procedure","TIER III","NABH","PRIVATE WARD","OG058","29400.00"
"1540","Ultrasonographic myolysis","Obstetrics And Gynaecology Procedure","TIER III","NABH","PRIVATE WARD","OG059","23100.00"
"1541","Vaginal/Cervical Myomectomy","Obstetrics And Gynaecology Procedure","TIER III","NABH","PRIVATE WARD","OG060","36120.00"
"1542","Intra Uterine Insemination","Obstetrics And Gynaecology Procedure","TIER III","NABH","PRIVATE WARD","OG061","4000.00"
"1543","Intracytoplasmic sperm injection (ICSI)","Obstetrics And Gynaecology Procedure","TIER III","NABH","PRIVATE WARD","OG062","16000.00"
"1544","Laparotomy abdominal sacro-colpopexy","Obstetrics And Gynaecology Procedure","TIER III","NABH","PRIVATE WARD","OG063","44520.00"
"1545","Vaginal Colpopexy/colpopexy-abdominal","Obstetrics And Gynaecology Procedure","TIER III","NABH","PRIVATE WARD","OG064","36120.00"
"1546","Laparoscopic abdominal colpopexy/sacro-colpopexy","Obstetrics And Gynaecology Procedure","TIER III","NABH","PRIVATE WARD","OG065","44520.00"
"1547","Endometrial aspiration cytology/biopsy (including Pipelle Charges)","Obstetrics And Gynaecology Procedure","TIER III","NABH","PRIVATE WARD","OG066","2400.00"
"1548","Laparoscopic treatment for stress incontinence","Obstetrics And Gynaecology Procedure","TIER III","NABH","PRIVATE WARD","OG067","36120.00"
"1549","Transvaginal tapes for Stress incontinence","Obstetrics And Gynaecology Procedure","TIER III","NABH","PRIVATE WARD","OG068","29400.00"
"1550","Trans-obturator tapes for Stress incontinence","Obstetrics And Gynaecology Procedure","TIER III","NABH","PRIVATE WARD","OG069","36120.00"
"1551","Interventional radiographic arterial embolization/Uterine artery embolization(UAE)","Obstetrics And Gynaecology Procedure","TIER III","NABH","PRIVATE WARD","OG070","29400.00"
"1552","Internal Iliac Artery ligation","Obstetrics And Gynaecology Procedure","TIER III","NABH","PRIVATE WARD","OG071","7140.00"
"1553","Surgical management of PPH (Uterine compression stitches/stepwise devascularisation)/peripartum hysterectomy","Obstetrics And Gynaecology Procedure","TIER III","NABH","PRIVATE WARD","OG072","16800.00"
"1554","Intra-uterine fetal blood transfusion","Obstetrics And Gynaecology Procedure","TIER III","NABH","PRIVATE WARD","OG073","44520.00"
"1555","Hysteroscopy Transcervical Resection of Endometrium (TCRE)","Obstetrics And Gynaecology Procedure","TIER III","NABH","PRIVATE WARD","OG074","29400.00"
"1556","Hysteroscopy Removal of Intra-Uterine Contraceptive Device (IUCD)","Obstetrics And Gynaecology Procedure","TIER III","NABH","PRIVATE WARD","OG075","16000.00"
"1557","hysteroscopic resection of uterine septum","Obstetrics And Gynaecology Procedure","TIER III","NABH","PRIVATE WARD","OG076","29400.00"
"1558","Diagnostic Hysteroscopy with or without endometrial Biopsy","Obstetrics And Gynaecology Procedure","TIER III","NABH","PRIVATE WARD","OG077","16000.00"
"1559","Sterilization (minilap)-post partum/post abortion","Obstetrics And Gynaecology Procedure","TIER III","NABH","PRIVATE WARD","OG078","7728.00"
"1560","Interval Sterilization(minilap)-BAT / Male Sterilization(Vasectomy)","Obstetrics And Gynaecology Procedure","TIER III","NABH","PRIVATE WARD","OG079","16800.00"
"1561","Medical Termination of Pregnancy (MTP)- 1st Trimester with Medicine /Manual Vacuum Aspiration /Check Curettage","Obstetrics And Gynaecology Procedure","TIER III","NABH","PRIVATE WARD","OG080","10720.00"
"1562","Medical Termination of Pregnancy (MTP) - 2nd Trimester /Suction and Evacuation/Dilatation and Curettage/Dilatation and expulsion","Obstetrics And Gynaecology Procedure","TIER III","NABH","PRIVATE WARD","OG081","16800.00"
"1563","Insertion of IUD/IUCD/Pessary","Obstetrics And Gynaecology Procedure","TIER III","NABH","PRIVATE WARD","OG082","3200.00"
"1564","Removal of IUD/IUCD/Pessary","Obstetrics And Gynaecology Procedure","TIER III","NABH","PRIVATE WARD","OG083","800.00"
"1565","Ultrasound guided kidney Biopsy","Nephrology And Urology - Biopsy","TIER III","NABH","PRIVATE WARD","NU001","7360.00"
"1566","Testicular Biopsy","Nephrology And Urology - Biopsy","TIER III","NABH","PRIVATE WARD","NU002","10720.00"
"1567","Transrectal Ultrasound (TRUS) guided prostate biopsy","Nephrology And Urology - Biopsy","TIER III","NABH","PRIVATE WARD","NU003","7360.00"
"1568","Uroflow Study (Uroflowmetry)","Nephrology And Urology Investigation","TIER III","NABH","PRIVATE WARD","NU004","800.00"
"1569","Urodynamic Study (Cystometry)","Nephrology And Urology Investigation","TIER III","NABH","PRIVATE WARD","NU005","2400.00"
"1570","Voiding-cysto-urethrogram and retrograde urethrogram (Nephrostogram)","Nephrology And Urology Investigation","TIER III","NABH","PRIVATE WARD","NU006","6800.00"
"1571","Fistulogram for Arteriovenous Fistula","Nephrology And Urology Investigation","TIER III","NABH","PRIVATE WARD","NU007","7360.00"
"1572","Partial Nephrectomy -open","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU008","36120.00"
"1573","Partial Nephrectomy-Laparoscopic/Endoscopic","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU009","44520.00"
"1574","Nephrectomy Simple -Open","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU010","52920.00"
"1575","Laparoscopic Nephrectomy","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU011","52920.00"
"1576","Nephrolithotomy -open","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU012","36120.00"
"1577","Nephrolithotomy -Laparoscopic/endoscopic","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU013","44520.00"
"1578","Pyelolithotomy-open","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU014","52920.00"
"1579","Pyelolithotomy -Laparoscopic/endoscopic","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU015","44520.00"
"1580","Operations for Hydronephrosis -pyeloplasty open","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU016","44520.00"
"1581","Operations for Hydronephrosis -pyeloplasty Lap/endoscopic","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU017","52920.00"
"1582","Operations for Hydronephrosis Endopyelotomy antegrade","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU018","36120.00"
"1583","Operations for Hydronephrosis Endopyelotomy retrograde","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU019","36120.00"
"1584","Operations for Hydronephrosis ureterocalicostomy","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU020","36120.00"
"1585","Operations for Hydronephrosis-Ileal ureter","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU021","44520.00"
"1586","Open Drainage of Perinephric Abscess","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU022","29400.00"
"1587","Percutaneous Drainage of Perinephric Abscess -Ultrasound guided","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU023","10720.00"
"1588","Cavernostomy","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU024","23100.00"
"1589","Operations for Cyst of the Kidney -open","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU025","36120.00"
"1590","Operations for Cyst of the Kidney Lap/endoscopic","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU026","44520.00"
"1591","Ureterolithotomy -open","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU027","36120.00"
"1592","Ureterolithotomy-Lap/Endoscopic","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU028","44520.00"
"1593","Nephroureterectomy open","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU029","44520.00"
"1594","Operations for Ureter for -Double Ureters","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU030","44520.00"
"1595","Operations for Ureter -for Ectopia of Single Ureter","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU031","36120.00"
"1596","Operations for Vesicoureteral Reflux (VUR) -Open","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU032","36120.00"
"1597","Operations for Vesicoureteral Reflux (VUR)-Lap/Endoscopic","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU033","44520.00"
"1598","Operations for Vesicoureteral Reflux (VUR)/ Urinary incontinence with bulking agents","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU034","36120.00"
"1599","Ureterostomy - Cutaneous","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU035","29400.00"
"1600","Uretero-Colic anastomosis","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU036","36120.00"
"1601","Formation of an Ileal Conduit","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU037","44520.00"
"1602","Ureteric Catheterisation/DJ Stenting","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU038","16800.00"
"1603","DJ stent removal","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU039","7656.00"
"1604","Biopsy of Bladder (Cystoscopic) including (Cold Cup Biopsy)","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU040","10720.00"
"1605","Cysto-Litholapaxy","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU041","29400.00"
"1606","Operations for Injuries of the Bladder","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU042","36120.00"
"1607","Suprapubic Drainage (Cystostomy/vesicostomy)","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU043","16800.00"
"1608","Simple Cystectomy","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU044","36120.00"
"1609","Diverticulectomy -open","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU045","36120.00"
"1610","Diverticulectomy- Lap/Endoscopic","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU046","44520.00"
"1611","Diverticulectomy -Endoscopic incision of neck","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU047","29400.00"
"1612","Augmentation Cystoplasty","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU048","44520.00"
"1613","Operations for Exstrophy of the Bladder- Single stage repair","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU049","36120.00"
"1614","Operations for Exstrophy of the Bladder- Multistage repair","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU050","36120.00"
"1615","Operations for Exstrophy of the Bladder- simple cystectomy with urinary diversion","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU051","52920.00"
"1616","Repair of Ureterocele -Open","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU052","36120.00"
"1617","Repair of Ureterocele -Lap/Endoscopic","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU053","36120.00"
"1618","Repair of Ureterocele -Endoscopic incision","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU054","29400.00"
"1619","Vesicovaginal Fistula (VVF) Repair (Open)","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU055","36120.00"
"1620","Vesicovaginal Fistula (VVF) Repair (Laparoscopic)","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU056","44520.00"
"1621","Open Suprapubic Prostatectomy","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU057","36120.00"
"1622","Open Retropubic Prostatectomy","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU058","36120.00"
"1623","Transurethral Resection of Prostate (TURP)","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU059","52920.00"
"1624","Urethroscopy/ Cystopanendoscopy","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU060","10720.00"
"1625","Internal urethrotomy -optical","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU061","23100.00"
"1626","Internal urethrotomy -Core through urethroplasty","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU062","36120.00"
"1627","Urethral Reconstruction -End to end anastomosis","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU063","36120.00"
"1628","Urethral Reconstruction - substitution urethroplasty (Transpubic urethroplasty)","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU064","44520.00"
"1629","Abdomino Perineal urethroplasty","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU065","44520.00"
"1630","Posterior Urethral Valve fulguration.","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU066","29400.00"
"1631","Operations for Incontinence of Urine - Male -Open","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU067","36120.00"
"1632","Operations for Incontinence of Urine - Male -Sling","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU068","44520.00"
"1633","Operations for Incontinence of Urine - Male-Bulking agent","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU069","36120.00"
"1634","Operations for Incontinence of Urine - Female -Open","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU070","36120.00"
"1635","Operations for Incontinence of Urine - Female-Sling","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU071","44520.00"
"1636","Operations for Incontinence of Urine - Female-Bulking agent","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU072","36120.00"
"1637","Reduction of Paraphimosis","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU073","4800.00"
"1638","Circumcision","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU074","11256.00"
"1639","Meatotomy","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU075","7140.00"
"1640","Meatoplasty","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU076","11256.00"
"1641","Operations for Hypospadias + Chordee Correction","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU077","29400.00"
"1642","Operations for Hypospadias - Second Stage","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU078","36120.00"
"1643","Operations for Hypospadias - One Stage Repair","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU079","36120.00"
"1644","Operations for Crippled Hypospadias","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU080","36120.00"
"1645","Operations for Epispadias -primary repair","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU081","36120.00"
"1646","Operations for Epispadias-crippled epispadias","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU082","44520.00"
"1647","Partial Amputation of the Penis","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU083","29400.00"
"1648","Total amputation of the Penis","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU084","36120.00"
"1649","Orchidectomy-Simple","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU085","23100.00"
"1650","Epididymectomy","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU086","16800.00"
"1651","Operations for Hydrocele - Unilateral","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU087","23100.00"
"1652","Operations for Hydrocele - Bilateral","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU088","29400.00"
"1653","Operation for Torsion of Testis","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU089","23100.00"
"1654","Micro-surgical Vasovasostomy /Vaso epididymal anastomosis .","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU090","23100.00"
"1655","Operations for Varicocele Unilateral Microsurgical","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU091","29400.00"
"1656","Operations for Varicocele Palomo-s Unilateral -Laparoscopic","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU092","29400.00"
"1657","Operations for Varicocele Bilateral --Microsurgical","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU093","36120.00"
"1658","Operations for Varicocele Palomo-s Bilateral - Laparoscopic","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU094","36120.00"
"1659","Excision of Filarial Scrotum","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU095","23100.00"
"1660","Kidney Transplantation (related)","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU096","314160.00"
"1661","Kidney Transplantation (Spousal/ unrelated) Including immunosuppressant therapy","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU097","357000.00"
"1662","Kidney Transplantation (Cadaver)","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU098","294000.00"
"1663","ABO incompatible Transplantation","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU099","504000.00"
"1664","Kidney Transplant Graft Nephrectomy","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU100","68880.00"
"1665","Donor Nephrectomy (Open)","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU101","52920.00"
"1666","Donor Nephrectomy (Laparoscopic)","Nephrology And Urology Procedure","TIER III","NABH","PRIVATE WARD","NU102","92400.00"
