"SNo.","Procedure Name","Speciality Classification","Tier","Facility","Ward","Cghs Code No.","Rate (₹)"
"2182","Oral Cavity Fulguration (Laser) (TMH - Head & Neck) (G1S8)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH008","4888.00"
"2183","Orbital Mass Biopsy (TMH - Head & Neck) (G1S9)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH009","4888.00"
"2184","Gastroscopy (TMH - G.I. Surgery) (G1S10)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH010","4888.00"
"2185","Rigid Sigmoidoscopy (TMH - G.I. Surgery) (G1S11)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH011","4888.00"
"2186","Biopsy Needle  (TMH - Bone & Soft Tissue) (G1S12)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH012","4888.00"
"2187","Bronchoscopy Diagnostic (TMH - Thoracic & Paediatric) (G1S13)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH013","4888.00"
"2188","Esophagoscopy-Diagnostic (TMH - Thoracic & Paediatric) (G1S14)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH014","4888.00"
"2189","Hickman Catheter Removal (TMH - Thoracic & Paediatric) (G1S15)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH015","4888.00"
"2190","ICD Placement (TMH - Thoracic & Paediatric) (G1S16)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH016","4888.00"
"2191","Lymph Node Biopsy - Superficial (TMH - Thoracic & Paediatric) (G1S17)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH017","4888.00"
"2192","Pericardial Tap (TMH - Thoracic & Paediatric) (G1S18)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH018","4888.00"
"2193","Pleural Tap (TMH - Thoracic & Paediatric) (G1S19)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH019","4888.00"
"2194","Thorax (Trucut Biopsy) (TMH - Thoracic & Paediatric) (G1S20)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH020","4888.00"
"2195","Tracheostom?y (TMH - Thoracic & Paediatric) (G1S21)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH021","4888.00"
"2196","Trans Thoracic Needle Biopsy (TMH - Thoracic & Paediatric) (G1S22)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH022","4888.00"
"2197","Circumcision (TMH - Genitourinary / Gynaecology) (G1S23)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH023","4888.00"
"2198","Colposcopy (TMH - Genitourinary / Gynaecology) (G1S24)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH024","4888.00"
"2199","Dilatation & Curettage (TMH - Genitourinary / Gynaecology) (G1S25)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH025","4888.00"
"2200","Incision & Drainage (TMH - Genitourinary / Gynaecology) (G1S26)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH026","4888.00"
"2201","Testicular Biopsy (TMH - Genitourinary / Gynaecology) (G1S27)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH027","4888.00"
"2202","Excision Gland/Nodule (TMH - Breast) (G1S28)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH028","4888.00"
"2203","Alveolectomy (Upper) Per Oral (TMH - Head & Neck) (G2S1)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH029","12219.00"
"2204","Excision of Pinna (TMH - Head & Neck) (G2S2)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH030","12219.00"
"2205","Excision of Skin Malignancy - Head & Neck (TMH - Head & Neck) (G2S3)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH031","12219.00"
"2206","Eye Lid Tumor Excision (TMH - Head & Neck) (G2S4)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH032","12219.00"
"2207","Jaw Cyst Enucleation  (TMH - Head & Neck) (G2S5)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH033","12219.00"
"2208","Mandible Curettage (TMH - Head & Neck) (G2S6)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH034","12219.00"
"2209","Maxilla Curettage (TMH - Head & Neck) (G2S7)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH035","12219.00"
"2210","Neck Exploration (TMH - Head & Neck) (G2S8)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH036","12219.00"
"2211","Panendoscopy (TMH - Head & Neck) (G2S9)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH037","12219.00"
"2212","Submandibular gland excision (TMH - Head & Neck) (G2S10)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH038","12219.00"
"2213","Tongue wide excision per oral (TMH - Head & Neck) (G2S11)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH039","12219.00"
"2214","Tonsillectomy (TMH - Head & Neck) (G2S12)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH040","12219.00"
"2215","Wide Excision - Lip Lesion (TMH - Head & Neck) (G2S13)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH041","12219.00"
"2216","Oral cavity excision-Small lesion -Laser (TMH - Head & Neck) (G2S14)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH042","12219.00"
"2217","Colostomy Closure (TMH - G.I. Surgery) (G2S15)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH043","12219.00"
"2218","Gastrostomy (TMH - G.I. Surgery) (G2S16)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH044","12219.00"
"2219","Gastrotomy (TMH - G.I. Surgery) (G2S17)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH045","12219.00"
"2220","Ileostomy (TMH - G.I. Surgery) (G2S18)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH046","12219.00"
"2221","Closure Of Ileostomy (TMH - G.I. Surgery) (G2S19)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH047","12219.00"
"2222","Internal Stenting (TMH - G.I. Surgery) (G2S20)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH048","12219.00"
"2223","Exploratory Laparotomy (TMH - G.I. Surgery) (G2S21)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH049","12219.00"
"2224","Laparoscopy Diagnostic (TMH - G.I. Surgery) (G2S22)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH050","12219.00"
"2225","Amputation Of Fingers/Toes (TMH - Bone & Soft Tissue) (G2S23)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH051","12219.00"
"2226","Biopsy Open (TMH - Bone & Soft Tissue) (G2S24)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH052","12219.00"
"2227","Bronchoscopy +Esophagoscopy (Diagnostic) (TMH - Thoracic & Paediatric) (G2S25)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH053","12219.00"
"2228","Bronchoscopy - Therapeutic (TMH - Thoracic & Paediatric) (G2S26)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH054","12219.00"
"2229","Esophagoscopy - Therapeutic (TMH - Thoracic & Paediatric) (G2S27)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH055","12219.00"
"2230","Exploratory Laparotomy/Thoracotomy (Inoperable) (TMH - Thoracic & Paediatric) (G2S28)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH056","12219.00"
"2231","Hickman Catheterisation (TMH - Thoracic & Paediatric) (G2S29)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH057","12219.00"
"2232","Nonresectable Esophageal Ca. Exploration (TMH - Thoracic & Paediatric) (G2S30)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH058","12219.00"
"2233","Pleurodesis Talc (TMH - Thoracic & Paediatric) (G2S31)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH059","12219.00"
"2234","Secondary Suturing (Thoracic) (TMH - Thoracic & Paediatric) (G2S32)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH060","12219.00"
"2235","Thoracoscopic Pleurodesis (TMH - Thoracic & Paediatric) (G2S33)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH061","12219.00"
"2236","Thoracoscopy-Diagnostic (TMH - Thoracic & Paediatric) (G2S34)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH062","12219.00"
"2237","Thoracotomy-Inoperable (TMH - Thoracic & Paediatric) (G2S35)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH063","12219.00"
"2238","Chest Wall Sinus Exploration (TMH - Thoracic & Paediatric) (G2S36)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH064","12219.00"
"2239","Peneumonectomy Partial/Total (TMH - Thoracic & Paediatric) (G2S37)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH065","12219.00"
"2240","Conisation (TMH - Genitourinary / Gynaecology) (G2S38)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH066","12219.00"
"2241","Inoperable Laparotomy (TMH - Genitourinary / Gynaecology) (G2S39)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH067","12219.00"
"2242","Diagnostic Hysteroscopy (TMH - Genitourinary / Gynaecology) (G2S40)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH068","12219.00"
"2243","Bilateral Orchidectomy (TMH - Genitourinary / Gynaecology) (G2S41)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH069","12219.00"
"2244","Cystoscopy (TMH - Genitourinary / Gynaecology) (G2S42)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH070","12219.00"
"2245","Inguinal Node Biopsy (TMH - Genitourinary / Gynaecology) (G2S43)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH071","12219.00"
"2246","Meatoplasty (TMH - Genitourinary / Gynaecology) (G2S44)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH072","12219.00"
"2247","Prostate Biopsy (TMH - Genitourinary / Gynaecology) (G2S45)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH073","12219.00"
"2248","Urethral Dilatation (TMH - Genitourinary / Gynaecology) (G2S46)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH074","12219.00"
"2249","Reconstruction with Skin/Mucosal Graft (TMH - Plastic & Reconstructive) (G2S47)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH075","12219.00"
"2250","Microdochectomy (TMH - Breast) (G2S48)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH076","12219.00"
"2251","S/C Fossa Gland Dissection (TMH - Breast) (G2S49)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH077","12219.00"
"2252","Breast Lumpectomy Alone (TMH - Breast) (G2S50)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH078","12219.00"
"2253","Buccal/Mucosa wide excision Cheek Flap (TMH - Head & Neck) (G3S1)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH079","19550.00"
"2254","Central Compartment Clearance (TMH - Head & Neck) (G3S2)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH080","19550.00"
"2255","Ethmoidectomy (TMH - Head & Neck) (G3S3)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH081","19550.00"
"2256","Excision of parapharyngeal mass (TMH - Head & Neck) (G3S4)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH082","19550.00"
"2257","Excision STS Neck / Mass Neck (TMH - Head & Neck) (G3S5)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH083","19550.00"
"2258","Jaw Tumour Excision (TMH - Head & Neck) (G3S6)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH084","19550.00"
"2259","Laser Subglottic Tracheal Stenosis (TMH - Head & Neck) (G3S8)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH085","19550.00"
"2260","Laser Fulguration - Respiratory Papilloma (TMH - Head & Neck) (G3S9)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH086","19550.00"
"2261","Neck Dissection-Functional/Modified/Supra omohyoid (TMH - Head & Neck) (G3S10)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH087","19550.00"
"2262","Orbital mass excision (TMH - Head & Neck) (G3S11)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH088","19550.00"
"2263","Parathyroid excision (TMH - Head & Neck) (G3S12)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH089","19550.00"
"2264","Pharyngectomy-Partial (TMH - Head & Neck) (G3S13)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH090","19550.00"
"2265","Premaxillectomy (TMH - Head & Neck) (G3S14)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH091","19550.00"
"2266","Scalp tumor+skull bone excision (TMH - Head & Neck) (G3S15)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH092","19550.00"
"2267","Thyroid-Hemi/Subtotal/Total Thyroidectomy (TMH - Head & Neck) (G3S16)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH093","19550.00"
"2268","Tongue wide excision per oral with neck dissection (TMH - Head & Neck) (G3S17)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH094","19550.00"
"2269","Tracheal wall partial resection (TMH - Head & Neck) (G3S18)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH095","19550.00"
"2270","Wide excision floor of the mouth/Neck (TMH - Head & Neck) (G3S19)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH096","19550.00"
"2271","Wide excision -Lip and Neck (TMH - Head & Neck) (G3S20)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH097","19550.00"
"2272","Laser exciston-Supraglottic (TMH - Head & Neck) (G3S21)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH098","19550.00"
"2273","Buccal/Mucosa wide excision - Peroral (TMH - Head & Neck) (G3S22)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH099","19550.00"
"2274","Enucleation of the Eye (TMH - Head & Neck) (G3S23)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH100","19550.00"
"2275","Eye lid (upper/lower) Excision with reconstruction (TMH - Head & Neck) (G3S24)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH101","19550.00"
"2276","Floor of the Mouth - Wide excision (TMH - Head & Neck) (G3S25)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH102","19550.00"
"2277","Laser Aretynoidectomy (TMH - Head & Neck) (G3S26)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH103","19550.00"
"2278","Hemiglossectomy - Peroral (TMH - Head & Neck) (G3S27)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH104","19550.00"
"2279","Micro laryngoscopy Chord stripping (Laser)/Laser excision Chordectomy (TMH - Head & Neck) (G3S28)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH105","19550.00"
"2280","Oral cavity excision-Large lesion Laser (TMH - Head & Neck) (G3S29)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH106","19550.00"
"2281","Abdominal Mass Excision (TMH - G.I. Surgery) (G3S30)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH107","19550.00"
"2282","Cholecystectomy (TMH - G.I. Surgery) (G3S31)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH108","19550.00"
"2283","Cholecysto-Jejunostomy (TMH - G.I. Surgery) (G3S32)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH109","19550.00"
"2284","Choledocho-Duodenostomy (TMH - G.I. Surgery) (G3S33)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH110","19550.00"
"2285","Colectomy Revision (TMH - G.I. Surgery) (G3S34)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH111","19550.00"
"2286","Colon (Resection Anastomosis) (TMH - G.I. Surgery) (G3S35)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH112","19550.00"
"2287","Colon (Left Hemicolectomy/Right Hemicolectomy/Sigmoid Colectomy/Transverse-Colectomy) (TMH - G.I. Surgery) (G3S36)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH113","19550.00"
"2288","Colonic By-Pass (Multiple/Single) (TMH - G.I. Surgery) (G3S37)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH114","19550.00"
"2289","Colostomy With Closure (TMH - G.I. Surgery) (G3S38)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH115","19550.00"
"2290","Duodenotomy (TMH - G.I. Surgery) (G3S39)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH116","19550.00"
"2291","Gastric Wedge Resection (TMH - G.I. Surgery) (G3S40)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH117","19550.00"
"2292","Gastro-Jejunostomy (TMH - G.I. Surgery) (G3S41)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH118","19550.00"
"2293","Hepatic Excision (TMH - G.I. Surgery) (G3S42)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH119","19550.00"
"2294","Hepatic Port Placement/Port Removal (TMH - G.I. Surgery) (G3S43)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH120","19550.00"
"2295","Laparoscopy Therapeutic/ Exploratory (TMH - G.I. Surgery) (G3S44)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH121","19550.00"
"2296","Laparotomy For Staging (TMH - G.I. Surgery) (G3S45)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH122","19550.00"
"2297","Pancreas Triple Bypass (TMH - G.I. Surgery) (G3S46)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH123","19550.00"
"2298","Rectum Local Excision (TMH - G.I. Surgery) (G3S47)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH124","19550.00"
"2299","Small Bowel By-Pass (Multiple)/(Single) (TMH - G.I. Surgery) (G3S48)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH125","19550.00"
"2300","Small Bowel Resection Anastomosis (TMH - G.I. Surgery) (G3S49)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH126","19550.00"
"2301","Splenectomy (TMH - G.I. Surgery) (G3S50)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH127","19550.00"
"2302","Amputation Above Elbow/Below Elbow (TMH - Bone & Soft Tissue) (G3S51)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH128","19550.00"
"2303","Amputation Above Knee/Below Knee (TMH - Bone & Soft Tissue) (G3S52)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH129","19550.00"
"2304","Clavicle Excision (TMH - Bone & Soft Tissue) (G3S53)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH130","19550.00"
"2305","Extracorporeal Irradiation (TMH - Bone & Soft Tissue) (G3S54)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH131","19550.00"
"2306","Fibula Lower End Reconstruction (TMH - Bone & Soft Tissue) (G3S55)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH132","19550.00"
"2307","Fibulectomy (TMH - Bone & Soft Tissue) (G3S56)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH133","19550.00"
"2308","Groin + Iliac Node Dissection (TMH - Bone & Soft Tissue) (G3S57)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH134","19550.00"
"2309","Groin Node Dissection (TMH - Bone & Soft Tissue) (G3S58)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH135","19550.00"
"2310","Knee Arthrodesis (TMH - Bone & Soft Tissue) (G3S59)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH136","19550.00"
"2311","Muscle Group Excision (TMH - Bone & Soft Tissue) (G3S60)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH137","19550.00"
"2312","Open Biopsy of Vertebra (TMH - Bone & Soft Tissue) (G3S61)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH138","19550.00"
"2313","Radius Lower End Excision (TMH - Bone & Soft Tissue) (G3S62)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH139","19550.00"
"2314","Ray Amputation (TMH - Bone & Soft Tissue) (G3S63)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH140","19550.00"
"2315","Scapulectomy Partial/Total (TMH - Bone & Soft Tissue) (G3S64)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH141","19550.00"
"2316","Shoulder Disarticulation (TMH - Bone & Soft Tissue) (G3S65)","Cancer Surgery","TIER I","NON NABH","PRIVATE WARD","TMH142","19550.00"
